lon,lat,TreeType,SpeciesName,CommonName,TreeHeight,TreeCanopyEW,TreeCanopyNS,Tree_Status
151.204173,-33.89720401,Park Tree,Jacaranda mimosifolia,Jacaranda,8,6,8,Tree
151.204313,-33.89770507,Park Tree,Persea americana,Avocado,10,4,3,Tree
151.2042527,-33.89753187,Park Tree,Grevillea robusta,Silky Oak,18,9,11,Tree
151.2044102,-33.89750955,Park Tree,Jacaranda mimosifolia,Jacaranda,11,7,5,Tree
151.2043929,-33.89750479,Park Tree,Quercus robur,English Oak,12,9,7,Tree
151.1996361,-33.88583295,Park Tree,Jacaranda mimosifolia,Jacaranda,8,6,8,Tree
151.199657,-33.88593199,Park Tree,Platanus acerifolia,London Plane,8,5,5,Tree
151.1999669,-33.88593003,Park Tree,Liriodendron tulipifera,Tulip Tree,8,4,4,Tree
151.1999869,-33.88587396,Park Tree,Eucalyptus saligna,Sydney Blue Gum,19,11,11,Tree
151.199512,-33.88594096,Park Tree,Melaleuca quinquenervia,Broad Leaf Paperbark,7,3,3,Tree
151.199498,-33.88585095,Park Tree,Melaleuca quinquenervia,Broad Leaf Paperbark,8,3,3,Tree
151.1995071,-33.88570599,Park Tree,Melaleuca quinquenervia,Broad Leaf Paperbark,9,4,4,Tree
151.199494,-33.88565205,Park Tree,Melaleuca quinquenervia,Broad Leaf Paperbark,8,5,5,Tree
151.1881543,-33.87411361,Park Tree,Acacia binervia,Coast Myall,3,1,1,Tree
151.2095357,-33.90835471,Park Tree,Corymbia maculata,Spotted Gum,12,4,3,Tree
151.2095599,-33.90826498,Park Tree,Angophora costata,Sydney Red Gum,8,3,3,Tree
151.2096321,-33.90807396,Park Tree,Waterhousea floribunda,Weeping Lilly Pilly,3,2,2,Tree
151.2099808,-33.90754385,Park Tree,Corymbia maculata,Spotted Gum,12,2,2,Tree
151.1965571,-33.88703835,Park Tree,Melaleuca quinquenervia,Broad Leaf Paperbark,15,5,6,Tree
151.1965505,-33.88725178,Park Tree,Celtis occidentalis,American Hackberry,12,17,14,Tree
151.1967598,-33.88735746,Park Tree,Flindersia australis,Crows Ash,8,8,7,Tree
151.1966845,-33.88709657,Park Tree,Melaleuca quinquenervia,Broad Leaf Paperbark,12,5,5,Tree
151.1966507,-33.88702078,Park Tree,Melaleuca quinquenervia,Broad Leaf Paperbark,10,4,4,Tree
151.1996046,-33.8877485,Park Tree,Platanus acerifolia,London Plane,23,14,18,Tree
151.2260226,-33.87819251,Park Tree,Jacaranda mimosifolia,Jacaranda,13,7,5,Tree
151.2050137,-33.91275275,Park Tree,Angophora costata,Sydney Red Gum,8,5,5,Tree
151.1844537,-33.88008481,Park Tree,Callistemon viminalis,Weeping Bottlebrush,4,2,3,Tree
151.1847513,-33.87999866,Park Tree,Callistemon viminalis,Weeping Bottlebrush,7,5,7,Tree
151.1847558,-33.87998186,Park Tree,Callistemon viminalis,Weeping Bottlebrush,7,3,3,Tree
151.1839876,-33.8800691,Park Tree,Tristaniopsis laurina,Water Gum,4,3,3,Tree
151.1841761,-33.87995402,Park Tree,Tristaniopsis laurina,Water Gum,4,2,2,Tree
151.1847253,-33.87993885,Park Tree,Waterhousea flori. 'Green Ave',Weeping Lilly Pilly,5,1,1,Tree
151.2216231,-33.88051194,Park Tree,Casuarina glauca,Swamp Oak,21,4,4,Tree
151.2217823,-33.8806926,Park Tree,Ficus rubiginosa,Port Jackson or Rusty Fig,15,16,15,Tree
151.2219579,-33.88049928,Park Tree,Corymbia maculata,Spotted Gum,14,4,3,Tree
151.2054468,-33.91312877,Park Tree,Liriodendron tulipifera,Tulip Tree,3,1,1,Tree
151.2047074,-33.91298769,Park Tree,Flindersia australis,Crows Ash,4,2,2,Tree
151.2047654,-33.91279052,Park Tree,Flindersia australis,Crows Ash,5,1,1,Tree
151.2048607,-33.91281797,Park Tree,Waterhousea floribunda,Weeping Lilly Pilly,7,4,4,Tree
151.20538,-33.91286107,Park Tree,Argyrodendron actinophyllum,Black Booyong,4,1,1,Tree
151.2176571,-33.87804507,Park Tree,Harpulia pendula,Tulipwood,13,5,6,Tree
151.212339,-33.91004102,Park Tree,Eucalyptus botryoides,Swamp Mahogany,15,16,13,Tree
151.2141912,-33.89897606,Park Tree,Washingtonia robusta,Mexican or Washington Palm,15,4,4,Tree
151.1839583,-33.88059474,Park Tree,Murraya paniculata,Orange Jessamine,1,2,2,Tree
151.1838448,-33.88064546,Park Tree,Murraya paniculata,Orange Jessamine,2,2,2,Tree
151.183864,-33.88064186,Park Tree,Murraya paniculata,Orange Jessamine,2,2,2,Tree
151.2210269,-33.88099406,Park Tree,Populus deltoides,Cottonwood,27,15,19,Tree
151.2208685,-33.88118321,Park Tree,Robinia pseudoacacia 'Frisia',Golden Robinia,12,10,7,Tree
151.2206985,-33.88126002,Park Tree,Robinia pseudoacacia 'Frisia',Golden Robinia,13,8,7,Tree
151.2207803,-33.88107084,Park Tree,Harpulia pendula,Tulipwood,3,3,3,Tree
151.2211397,-33.88099289,Park Tree,Eucalyptus saligna x botryoid,Sydney Blue Gum,19,13,14,Tree
151.2209852,-33.88093412,Park Tree,Brachychiton acerifolius,Flame Tree,7,3,4,Tree
151.1762076,-33.88080387,Park Tree,Lophostemon confertus,Brush Box,9,11,11,Tree
151.2142132,-33.8989523,Park Tree,Eucalyptus botryoides,Swamp Mahogany,9,4,6,Tree
151.2142476,-33.89897336,Park Tree,Eucalyptus botryoides,Swamp Mahogany,10,6,8,Tree
151.20975,-33.90775493,Park Tree,Corymbia maculata,Spotted Gum,7,3,3,Tree
151.2098316,-33.90774511,Park Tree,Corymbia maculata,Spotted Gum,4,2,1,Tree
151.2043383,-33.89722869,Park Tree,Washingtonia robusta,Mexican or Washington Palm,2,2,2,Tree
151.2043704,-33.89729859,Park Tree,Grevillea robusta,Silky Oak,18,9,9,Tree
151.2042431,-33.89754291,Park Tree,Cinnamomum camphora,Camphor Laurel,12,12,9,Tree
151.204236,-33.89749799,Park Tree,Washingtonia robusta,Mexican or Washington Palm,11,3,3,Tree
151.2043422,-33.89742911,Park Tree,Cinnamomum camphora,Camphor Laurel,8,6,5,Tree
151.2042425,-33.89751044,Park Tree,Washingtonia robusta,Mexican or Washington Palm,5,3,3,Tree
151.2042242,-33.89742514,Park Tree,Washingtonia robusta,Mexican or Washington Palm,2,2,2,Tree
151.195745,-33.87388307,Park Tree,Pittosporum undulatum,Sweet Pittosporum,8,5,2,Tree
151.1956852,-33.8738243,Park Tree,Callistemon viminalis,Weeping Bottlebrush,7,3,2,Tree
151.1956842,-33.87384448,Park Tree,Casuarina cunninghamiana,River She Oak,9,2,2,Tree
151.195697,-33.87383619,Park Tree,Callistemon viminalis,Weeping Bottlebrush,7,3,4,Tree
151.195672,-33.87378749,Park Tree,Callistemon viminalis,Weeping Bottlebrush,7,3,3,Tree
151.1958752,-33.87409887,Park Tree,Corymbia maculata,Spotted Gum,10,3,4,Tree
151.1961194,-33.87464565,Park Tree,Callistemon viminalis,Weeping Bottlebrush,7,5,3,Tree
151.212467,-33.88306499,Park Tree,Angophora costata,Sydney Red Gum,12,10,8,Tree
151.212699,-33.88298801,Park Tree,Corymbia maculata,Spotted Gum,19,12,12,Tree
151.212849,-33.88311499,Park Tree,Livistona chinensis,Chinese Fan Palm,8,4,4,Tree
151.212795,-33.88311303,Park Tree,Livistona chinensis,Chinese Fan Palm,8,4,4,Tree
151.2128201,-33.88310302,Park Tree,Livistona chinensis,Chinese Fan Palm,8,5,5,Tree
151.1844187,-33.91483615,Park Tree,Angophora costata,Sydney Red Gum,5,3,2,Tree
151.1871921,-33.90781987,Park Tree,Ficus microcarpa var hillii,Hills Fig,12,12,12,Tree
151.181932,-33.90746098,Park Tree,Fraxinus oxycarpa Raywoodii,Claret Ash,13,6,11,Tree
151.1860888,-33.90794754,Park Tree,Tristaniopsis laurina,Water Gum,5,5,5,Tree
151.1868849,-33.90790579,Park Tree,Melaleuca quinquenervia,Broad Leaf Paperbark,10,6,7,Tree
151.1866825,-33.90791678,Park Tree,Tristaniopsis laurina,Water Gum,5,4,4,Tree
151.1865935,-33.90786236,Park Tree,Melaleuca quinquenervia,Broad Leaf Paperbark,9,7,6,Tree
151.1863511,-33.90783643,Park Tree,Melaleuca quinquenervia,Broad Leaf Paperbark,7,3,4,Tree
151.1861652,-33.90780502,Park Tree,Melaleuca quinquenervia,Broad Leaf Paperbark,7,4,5,Tree
151.212051,-33.86783095,Street Tree,Platanus acerifolia,London Plane,11,6,6,Tree
151.181407,-33.88155794,Park Tree,Elaeocarpus reticulatus,Blueberry Ash,10,7,7,Tree
151.1814021,-33.8814226,Park Tree,Banksia integrifolia,Coastal Banksia,8,8,8,Tree
151.181205,-33.881315,Park Tree,Ficus obliqua,Small Leafed Fig,5,3,3,Tree
151.1774679,-33.883126,Park Tree,Eucalyptus nicholii,Willow Leaf Peppermint,14,10,11,Tree
151.177199,-33.88308406,Park Tree,Syncarpia glomulifera,Turpentine Tree,6,3,3,Tree
151.1759528,-33.8832951,Park Tree,Casuarina cunninghamiana,River She Oak,16,4,4,Tree
151.1760635,-33.88327745,Park Tree,Melaleuca linariifolia,Snow in Summer,7,3,2,Tree
151.1760771,-33.88326349,Park Tree,Melaleuca linariifolia,Snow in Summer,10,6,4,Tree
151.176292,-33.88299326,Park Tree,Corymbia maculata,Spotted Gum,13,8,8,Tree
151.1767345,-33.88304905,Park Tree,Eucalyptus macrorhyncha,Red Stringybark,9,4,5,Tree
151.176862,-33.88308502,Park Tree,Syncarpia glomulifera,Turpentine Tree,7,5,3,Tree
151.1771815,-33.88320643,Park Tree,Eucalyptus macrorhyncha,Red Stringybark,8,5,2,Tree
151.1772323,-33.88322062,Park Tree,Eucalyptus macrorhyncha,Red Stringybark,8,5,5,Tree
151.177392,-33.88326997,Park Tree,Eucalyptus crebra,Red Ironbark,7,4,4,Tree
151.17729,-33.88314104,Park Tree,Casuarina cunninghamiana,River She Oak,17,9,8,Tree
151.1776021,-33.88319994,Park Tree,Eucalyptus crebra,Red Ironbark,10,8,4,Tree
151.177885,-33.88329196,Park Tree,Syncarpia glomulifera,Turpentine Tree,10,4,3,Tree
151.177923,-33.88330496,Park Tree,Syncarpia glomulifera,Turpentine Tree,13,7,5,Tree
151.178228,-33.88345998,Park Tree,Angophora costata,Sydney Red Gum,4,2,2,Tree
151.1786167,-33.88348646,Park Tree,Eucalyptus botryoides,Swamp Mahogany,10,9,10,Tree
151.1786896,-33.88352072,Park Tree,Eucalyptus saligna,Sydney Blue Gum,13,6,6,Tree
151.1859814,-33.90776029,Park Tree,Melaleuca quinquenervia,Broad Leaf Paperbark,7,5,5,Tree
151.1860166,-33.90773962,Park Tree,Melaleuca quinquenervia,Broad Leaf Paperbark,8,5,6,Tree
151.1859716,-33.90755608,Park Tree,Jacaranda mimosifolia,Jacaranda,5,7,6,Tree
151.1861275,-33.90757659,Park Tree,Jacaranda mimosifolia,Jacaranda,5,4,5,Tree
151.1866451,-33.9076697,Park Tree,Brachychiton acerifolius,Flame Tree,7,4,4,Tree
151.1871827,-33.90795751,Park Tree,Melaleuca quinquenervia,Broad Leaf Paperbark,7,3,5,Tree
151.1871604,-33.90794141,Park Tree,Melaleuca quinquenervia,Broad Leaf Paperbark,7,5,5,Tree
151.1870366,-33.90802867,Park Tree,Melaleuca quinquenervia,Broad Leaf Paperbark,8,5,5,Tree
151.1869457,-33.90805899,Park Tree,Melaleuca quinquenervia,Broad Leaf Paperbark,9,2,3,Tree
151.181956,-33.90868498,Park Tree,Melaleuca quinquenervia,Broad Leaf Paperbark,6,2,3,Tree
151.1788192,-33.88347999,Park Tree,Glochidion ferdinandii,Cheese Tree,7,10,7,Tree
151.1789744,-33.8835812,Park Tree,Eucalyptus melliodora,Yellow Box,7,3,3,Tree
151.1791016,-33.88352438,Park Tree,Angophora floribunda,Rough Barked Apple Myrtle,18,12,10,Tree
151.179095,-33.88358605,Park Tree,Eucalyptus botryoides,Swamp Mahogany,10,5,5,Tree
151.1790998,-33.8835249,Park Tree,Glochidion ferdinandii,Cheese Tree,6,6,5,Tree
151.1762877,-33.88310195,Park Tree,Angophora costata,Sydney Red Gum,10,5,5,Tree
151.1778966,-33.88294424,Park Tree,Phoenix canariensis,Canary Island Date Palm,14,7,7,Tree
151.178394,-33.88300399,Park Tree,Eucalyptus punctata,Grey Gum,12,5,5,Tree
151.178399,-33.88292895,Park Tree,Eucalyptus punctata,Grey Gum,12,5,6,Tree
151.1782223,-33.88294635,Park Tree,Syncarpia glomulifera,Turpentine Tree,10,3,4,Tree
151.181991,-33.90865998,Park Tree,Melaleuca quinquenervia,Broad Leaf Paperbark,6,3,3,Tree
151.1819479,-33.90867594,Park Tree,Melaleuca quinquenervia,Broad Leaf Paperbark,5,2,2,Tree
151.1822619,-33.90856695,Park Tree,Melaleuca quinquenervia,Broad Leaf Paperbark,5,2,2,Tree
151.182313,-33.90853308,Park Tree,Melaleuca quinquenervia,Broad Leaf Paperbark,4,2,5,Tree
151.1823591,-33.90870401,Park Tree,Melaleuca quinquenervia,Broad Leaf Paperbark,8,2,2,Tree
151.1824641,-33.90868996,Park Tree,Melaleuca quinquenervia,Broad Leaf Paperbark,5,1,2,Tree
151.182118,-33.90905997,Park Tree,Hibiscus tiliaceus,Hibiscus,5,5,5,Tree
151.1822601,-33.90901094,Park Tree,Melaleuca quinquenervia,Broad Leaf Paperbark,7,3,3,Tree
151.182363,-33.90905394,Park Tree,Callistemon viminalis,Weeping Bottlebrush,6,4,4,Tree
151.181955,-33.90911699,Park Tree,Eucalyptus botryoides,Swamp Mahogany,13,6,7,Tree
151.1821701,-33.90915497,Park Tree,Eucalyptus botryoides,Swamp Mahogany,6,4,6,Tree
151.18263,-33.90934003,Park Tree,Callistemon salignus,Willow Bottlebrush,3,2,2,Tree
151.182668,-33.90937504,Park Tree,Eucalyptus sideroxylon,Ironbark,4,3,4,Tree
151.182874,-33.90945797,Park Tree,Eucalyptus crebra,Narrow Leaved Red Ironbark,10,5,4,Tree
151.183029,-33.909515,Park Tree,Ficus rubiginosa,Port Jackson or Rusty Fig,9,14,13,Tree
151.1819829,-33.90942606,Park Tree,Eucalyptus botryoides,Swamp Mahogany,8,5,4,Tree
151.183257,-33.90952494,Park Tree,Melaleuca quinquenervia,Broad Leaf Paperbark,8,4,4,Tree
151.183342,-33.90952998,Park Tree,Melaleuca quinquenervia,Broad Leaf Paperbark,8,4,4,Tree
151.183369,-33.90953895,Park Tree,Melaleuca quinquenervia,Broad Leaf Paperbark,7,3,3,Tree
151.1844706,-33.90848412,Park Tree,Eucalyptus crebra,Narrow Leaved Red Ironbark,8,5,4,Tree
151.18404,-33.90827199,Park Tree,Melia azedarach,White Cedar,7,4,4,Tree
151.184213,-33.90869899,Park Tree,Ficus rubiginosa,Port Jackson or Rusty Fig,9,16,13,Tree
151.184235,-33.90918697,Park Tree,Cupaniopsis anacardioides,Tuckeroo,4,3,4,Tree
151.184506,-33.91012498,Park Tree,Acacia decurrens,Black Wattle,6,3,3,Tree
151.183918,-33.90799805,Park Tree,Melaleuca linariifolia,Snow in Summer,3,3,4,Tree
151.184012,-33.90800106,Park Tree,Callistemon viminalis,Weeping Bottlebrush,4,2,2,Tree
151.1839773,-33.90790334,Park Tree,Melaleuca linariifolia,Snow in Summer,3,3,3,Tree
151.1839609,-33.90788236,Park Tree,Melaleuca linariifolia,Snow in Summer,3,3,5,Tree
151.1839603,-33.90754303,Park Tree,Melaleuca linariifolia,Snow in Summer,5,2,2,Tree
151.1839542,-33.9074956,Park Tree,Leptospermum citratum,Lemon Scented Tea Tree,3,4,4,Tree
151.181931,-33.90756601,Park Tree,Fraxinus oxycarpa Raywoodii,Claret Ash,9,6,10,Tree
151.181972,-33.908032,Park Tree,Eucalyptus scoparia,Willow Gum,9,11,6,Tree
151.182031,-33.90815199,Park Tree,Ficus rubiginosa,Port Jackson or Rusty Fig,8,10,6,Tree
151.18312,-33.90724496,Park Tree,Melaleuca quinquenervia,Broad Leaf Paperbark,6,3,3,Tree
151.18294,-33.90742301,Park Tree,Ficus rubiginosa,Port Jackson or Rusty Fig,6,8,9,Tree
151.182948,-33.90769699,Park Tree,Ficus rubiginosa,Port Jackson or Rusty Fig,6,5,5,Tree
151.182521,-33.90808402,Park Tree,Ficus rubiginosa,Port Jackson or Rusty Fig,5,4,5,Tree
151.18138,-33.90863094,Park Tree,Flindersia australis,Crows Ash,3,2,2,Tree
151.181471,-33.90924898,Park Tree,Ginkgo biloba,Maidenhair Tree,4,2,1,Tree
151.181396,-33.90956997,Park Tree,Eucalyptus saligna,Sydney Blue Gum,10,9,10,Tree
151.181581,-33.90911201,Park Tree,Melaleuca quinquenervia,Broad Leaf Paperbark,6,3,3,Tree
151.181562,-33.90906294,Park Tree,Melaleuca quinquenervia,Broad Leaf Paperbark,6,3,3,Tree
151.181664,-33.90887202,Park Tree,Acacia longifolia,Wattle,5,3,2,Tree
151.181737,-33.90882999,Park Tree,Angophora floribunda,Rough Barked Apple Myrtle,8,4,3,Tree
151.1816559,-33.90878299,Park Tree,Angophora floribunda,Rough Barked Apple Myrtle,6,3,4,Tree
151.1816559,-33.90866098,Park Tree,Ficus rubiginosa,Port Jackson or Rusty Fig,3,5,6,Tree
151.1817771,-33.90870101,Park Tree,Angophora floribunda,Rough Barked Apple Myrtle,6,4,3,Tree
151.181809,-33.90867398,Park Tree,Angophora floribunda,Rough Barked Apple Myrtle,8,4,4,Tree
151.1867339,-33.90933669,Park Tree,Acacia binervia,Coast Myall,5,4,4,Tree
151.1867999,-33.90929393,Park Tree,Grevillea sp.,Grevillea,3,3,3,Tree
151.1866261,-33.90913293,Park Tree,Ficus rubiginosa,Port Jackson or Rusty Fig,4,5,5,Tree
151.1866214,-33.90889445,Park Tree,Ficus rubiginosa,Port Jackson or Rusty Fig,7,9,9,Tree
151.1866757,-33.90845899,Park Tree,Ficus rubiginosa,Port Jackson or Rusty Fig,7,14,13,Tree
151.1871546,-33.9080681,Park Tree,Flindersia australis,Crows Ash,7,7,7,Tree
151.1878767,-33.90787512,Park Tree,Casuarina glauca,Swamp Oak,12,7,10,Tree
151.1883509,-33.90809509,Park Tree,Ficus rubiginosa,Port Jackson or Rusty Fig,9,10,10,Tree
151.1880849,-33.90800785,Park Tree,Ficus rubiginosa,Port Jackson or Rusty Fig,6,8,9,Tree
151.1872865,-33.90802442,Park Tree,Ficus rubiginosa,Port Jackson or Rusty Fig,5,9,9,Tree
151.1884582,-33.90939742,Park Tree,Casuarina glauca,Swamp Oak,13,2,4,Tree
151.1884551,-33.90934417,Park Tree,Melaleuca quinquenervia,Broad Leaf Paperbark,14,10,7,Tree
151.188417,-33.90912124,Park Tree,Angophora floribunda,Rough Barked Apple Myrtle,4,2,2,Tree
151.1884279,-33.9089131,Park Tree,Angophora floribunda,Rough Barked Apple Myrtle,15,13,10,Tree
151.1884824,-33.90878847,Park Tree,Angophora floribunda,Rough Barked Apple Myrtle,9,6,7,Tree
151.1884949,-33.90857882,Park Tree,Angophora floribunda,Rough Barked Apple Myrtle,9,7,5,Tree
151.1885067,-33.90842841,Park Tree,Angophora costata,Sydney Red Gum,18,9,7,Tree
151.1885064,-33.90839738,Park Tree,Angophora costata,Sydney Red Gum,15,4,4,Tree
151.188873,-33.90796138,Park Tree,Flindersia australis,Crows Ash,12,7,9,Tree
151.1887972,-33.90879436,Park Tree,Eucalyptus microcorys,Tallow Wood,20,8,8,Tree
151.1892886,-33.90806388,Park Tree,Melaleuca quinquenervia,Broad Leaf Paperbark,14,7,7,Tree
151.1885955,-33.90790869,Park Tree,Casuarina cunninghamiana,River She Oak,15,5,4,Tree
151.1894537,-33.90807443,Park Tree,Eucalyptus robusta,Swamp Mahogany,9,7,9,Tree
151.1894418,-33.90812331,Park Tree,Eucalyptus saligna,Sydney Blue Gum,19,9,12,Tree
151.1893414,-33.90842761,Park Tree,Eucalyptus saligna,Sydney Blue Gum,12,6,9,Tree
151.188838,-33.90860524,Park Tree,Casuarina glauca,Swamp Oak,16,4,3,Tree
151.1888374,-33.90851875,Park Tree,Casuarina glauca,Swamp Oak,18,5,5,Tree
151.1888432,-33.90854084,Park Tree,Casuarina glauca,Swamp Oak,16,3,3,Tree
151.1891641,-33.90807134,Park Tree,Casuarina glauca,Swamp Oak,18,6,6,Tree
151.1883623,-33.90937653,Park Tree,Eucalyptus robusta,Swamp Mahogany,8,5,7,Tree
151.1881304,-33.90954589,Park Tree,Melaleuca quinquenervia,Broad Leaf Paperbark,11,5,6,Tree
151.188061,-33.90945163,Park Tree,Melaleuca quinquenervia,Broad Leaf Paperbark,14,5,5,Tree
151.186766,-33.90989002,Park Tree,Casuarina cunninghamiana,River She Oak,9,2,2,Tree
151.186734,-33.90990307,Park Tree,Casuarina cunninghamiana,River She Oak,9,3,2,Tree
151.186718,-33.91019896,Park Tree,Eucalyptus grandis,Rose Gum,13,7,6,Tree
151.186675,-33.91025703,Park Tree,Ficus rubiginosa,Port Jackson or Rusty Fig,7,7,6,Tree
151.1863741,-33.91099797,Park Tree,Ficus rubiginosa,Port Jackson or Rusty Fig,7,6,7,Tree
151.1843584,-33.91072543,Park Tree,Livistona australis,Cabbage Tree Palm,6,2,2,Tree
151.1843864,-33.91068869,Park Tree,Acacia decurrens,Black Wattle,5,3,3,Tree
151.1843567,-33.91087681,Park Tree,Livistona australis,Cabbage Tree Palm,6,3,3,Tree
151.1842515,-33.91067706,Park Tree,Angophora costata,Sydney Red Gum,5,3,2,Tree
151.1870261,-33.91007194,Park Tree,Casuarina cunninghamiana,River She Oak,13,4,5,Tree
151.187065,-33.91019298,Park Tree,Casuarina glauca,Swamp Oak,14,9,8,Tree
151.187075,-33.91009195,Park Tree,Melaleuca linariifolia,Snow in Summer,8,3,3,Tree
151.18376,-33.90959801,Park Tree,Melaleuca quinquenervia,Broad Leaf Paperbark,5,3,3,Tree
151.183752,-33.91003595,Park Tree,Eucalyptus robusta,Swamp Mahogany,5,6,6,Tree
151.1844975,-33.91052928,Park Tree,Acacia decurrens,Black Wattle,4,3,2,Tree
151.1845733,-33.91102103,Park Tree,Acacia decurrens,Black Wattle,6,6,7,Tree
151.184631,-33.910896,Park Tree,Acacia decurrens,Black Wattle,4,3,3,Tree
151.1845715,-33.91081505,Park Tree,Acacia decurrens,Black Wattle,7,7,6,Tree
151.1845592,-33.91057681,Park Tree,Livistona australis,Cabbage Tree Palm,6,2,2,Tree
151.1845724,-33.91085068,Park Tree,Livistona australis,Cabbage Tree Palm,5,2,2,Tree
151.1845746,-33.9107921,Park Tree,Livistona australis,Cabbage Tree Palm,6,2,2,Tree
151.1846092,-33.91069829,Park Tree,Livistona australis,Cabbage Tree Palm,5,2,2,Tree
151.1842707,-33.91480773,Park Tree,Angophora costata,Sydney Red Gum,15,12,12,Tree
151.183978,-33.91471801,Park Tree,Corymbia maculata,Spotted Gum,18,12,14,Tree
151.187442,-33.91119702,Park Tree,Corymbia maculata,Spotted Gum,10,3,3,Tree
151.182216,-33.91381003,Park Tree,Melaleuca quinquenervia,Broad Leaf Paperbark,12,5,5,Tree
151.182537,-33.91397997,Park Tree,Melaleuca quinquenervia,Broad Leaf Paperbark,11,7,8,Tree
151.1828021,-33.91413402,Park Tree,Melaleuca quinquenervia,Broad Leaf Paperbark,13,10,9,Tree
151.1892213,-33.90868058,Park Tree,Eucalyptus microcorys,Tallow Wood,13,6,5,Tree
151.1892925,-33.90859488,Park Tree,Eucalyptus microcorys,Tallow Wood,9,5,5,Tree
151.1892322,-33.9085994,Park Tree,Eucalyptus robusta,Swamp Mahogany,8,4,4,Tree
151.1890909,-33.9087774,Park Tree,Eucalyptus microcorys,Tallow Wood,20,9,10,Tree
151.1892479,-33.90854481,Park Tree,Eucalyptus microcorys,Tallow Wood,16,9,8,Tree
151.189005,-33.90879481,Park Tree,Eucalyptus microcorys,Tallow Wood,24,15,18,Tree
151.1863119,-33.91205804,Park Tree,Eucalyptus punctata,Grey Gum,17,8,8,Tree
151.185359,-33.91201099,Park Tree,Angophora floribunda,Rough Barked Apple Myrtle,14,6,7,Tree
151.1852429,-33.91212101,Park Tree,Angophora floribunda,Rough Barked Apple Myrtle,15,12,10,Tree
151.181409,-33.91261802,Park Tree,Eucalyptus saligna,Sydney Blue Gum,14,9,8,Tree
151.1813571,-33.91189099,Park Tree,Backhousia citriodora,Lemon Scented Myrtle,6,2,3,Tree
151.181347,-33.91163304,Park Tree,Elaeocarpus reticulatus,Blueberry Ash,4,2,3,Tree
151.181414,-33.91141698,Park Tree,Syzygium australe,Scrub Cherry,15,9,9,Tree
151.182005,-33.91141101,Park Tree,Eucalyptus tereticornis,Forest Red Gum,23,8,11,Tree
151.182173,-33.91179294,Park Tree,Casuarina cunninghamiana,River She Oak,15,6,3,Tree
151.1822119,-33.911879,Park Tree,Casuarina cunninghamiana,River She Oak,18,7,4,Tree
151.182241,-33.91231298,Park Tree,Casuarina cunninghamiana,River She Oak,14,7,6,Tree
151.18215,-33.91244302,Park Tree,Casuarina cunninghamiana,River She Oak,15,9,9,Tree
